Date,CalendarWeek,Country,i12_health_1,i12_health_10,i12_health_11,i12_health_12,i12_health_13,i12_health_14,i12_health_15,i12_health_16,i12_health_17,i12_health_18,i12_health_19,i12_health_2,i12_health_20,i12_health_3,i12_health_4,i12_health_5,i12_health_6,i12_health_7,i12_health_8,i12_health_9
2020-05-25,May 25 - May 31,ARE,93.0134643745044,83.9497483909378,82.9140883853216,83.3963748823351,83.9008711446493,89.0483412542934,89.7581767095132,66.8339286306714,49.2224250805782,53.2632031435914,81.8059383799905,91.9366979275742,84.5659044186678,90.2023333527257,92.785713083698,89.5943145995086,75.8869447866248,71.7958267354103,78.4971044723979,61.6057904948468
2020-05-26,May 25 - May 31,ARE,93.0134643745044,83.9497483909378,82.9140883853216,83.3963748823351,83.9008711446493,89.0483412542934,89.7581767095132,66.8339286306714,49.2224250805782,53.2632031435914,81.8059383799905,91.9366979275742,84.5659044186678,90.2023333527257,92.785713083698,89.5943145995086,75.8869447866248,71.7958267354103,78.4971044723979,61.6057904948468
2020-05-27,May 25 - May 31,ARE,93.0134643745044,83.9497483909378,82.9140883853216,83.3963748823351,83.9008711446493,89.0483412542934,89.7581767095132,66.8339286306714,49.2224250805782,53.2632031435914,81.8059383799905,91.9366979275742,84.5659044186678,90.2023333527257,92.785713083698,89.5943145995086,75.8869447866248,71.7958267354103,78.4971044723979,61.6057904948468
2020-05-28,May 25 - May 31,ARE,93.0134643745044,83.9497483909378,82.9140883853216,83.3963748823351,83.9008711446493,89.0483412542934,89.7581767095132,66.8339286306714,49.2224250805782,53.2632031435914,81.8059383799905,91.9366979275742,84.5659044186678,90.2023333527257,92.785713083698,89.5943145995086,75.8869447866248,71.7958267354103,78.4971044723979,61.6057904948468
2020-05-29,May 25 - May 31,ARE,93.0134643745044,83.9497483909378,82.9140883853216,83.3963748823351,83.9008711446493,89.0483412542934,89.7581767095132,66.8339286306714,49.2224250805782,53.2632031435914,81.8059383799905,91.9366979275742,84.5659044186678,90.2023333527257,92.785713083698,89.5943145995086,75.8869447866248,71.7958267354103,78.4971044723979,61.6057904948468
2020-05-30,May 25 - May 31,ARE,93.0134643745044,83.9497483909378,82.9140883853216,83.3963748823351,83.9008711446493,89.0483412542934,89.7581767095132,66.8339286306714,49.2224250805782,53.2632031435914,81.8059383799905,91.9366979275742,84.5659044186678,90.2023333527257,92.785713083698,89.5943145995086,75.8869447866248,71.7958267354103,78.4971044723979,61.6057904948468
2020-05-31,May 25 - May 31,ARE,93.0134643745044,83.9497483909378,82.9140883853216,83.3963748823351,83.9008711446493,89.0483412542934,89.7581767095132,66.8339286306714,49.2224250805782,53.2632031435914,81.8059383799905,91.9366979275742,84.5659044186678,90.2023333527257,92.785713083698,89.5943145995086,75.8869447866248,71.7958267354103,78.4971044723979,61.6057904948468
2020-06-08,Jun 08 - Jun 14,ARE,93.712361680724,84.0848713380727,82.4675178471488,81.3268729561431,85.0614907365595,89.4908246610915,89.4511854547079,63.359913083621,47.1809169552896,50.0917458444231,82.4571873894213,93.9879137185296,84.2242696415868,89.8818704893339,93.2751492324387,89.0388318153975,75.0327469104459,71.6809463675434,80.200535581589,54.3897957753841
2020-06-09,Jun 08 - Jun 14,ARE,93.712361680724,84.0848713380727,82.4675178471488,81.3268729561431,85.0614907365595,89.4908246610915,89.4511854547079,63.359913083621,47.1809169552896,50.0917458444231,82.4571873894213,93.9879137185296,84.2242696415868,89.8818704893339,93.2751492324387,89.0388318153975,75.0327469104459,71.6809463675434,80.200535581589,54.3897957753841
2020-06-10,Jun 08 - Jun 14,ARE,93.712361680724,84.0848713380727,82.4675178471488,81.3268729561431,85.0614907365595,89.4908246610915,89.4511854547079,63.359913083621,47.1809169552896,50.0917458444231,82.4571873894213,93.9879137185296,84.2242696415868,89.8818704893339,93.2751492324387,89.0388318153975,75.0327469104459,71.6809463675434,80.200535581589,54.3897957753841
2020-06-11,Jun 08 - Jun 14,ARE,93.712361680724,84.0848713380727,82.4675178471488,81.3268729561431,85.0614907365595,89.4908246610915,89.4511854547079,63.359913083621,47.1809169552896,50.0917458444231,82.4571873894213,93.9879137185296,84.2242696415868,89.8818704893339,93.2751492324387,89.0388318153975,75.0327469104459,71.6809463675434,80.200535581589,54.3897957753841
2020-06-12,Jun 08 - Jun 14,ARE,93.712361680724,84.0848713380727,82.4675178471488,81.3268729561431,85.0614907365595,89.4908246610915,89.4511854547079,63.359913083621,47.1809169552896,50.0917458444231,82.4571873894213,93.9879137185296,84.2242696415868,89.8818704893339,93.2751492324387,89.0388318153975,75.0327469104459,71.6809463675434,80.200535581589,54.3897957753841
2020-06-13,Jun 08 - Jun 14,ARE,93.712361680724,84.0848713380727,82.4675178471488,81.3268729561431,85.0614907365595,89.4908246610915,89.4511854547079,63.359913083621,47.1809169552896,50.0917458444231,82.4571873894213,93.9879137185296,84.2242696415868,89.8818704893339,93.2751492324387,89.0388318153975,75.0327469104459,71.6809463675434,80.200535581589,54.3897957753841
2020-06-14,Jun 08 - Jun 14,ARE,93.712361680724,84.0848713380727,82.4675178471488,81.3268729561431,85.0614907365595,89.4908246610915,89.4511854547079,63.359913083621,47.1809169552896,50.0917458444231,82.4571873894213,93.9879137185296,84.2242696415868,89.8818704893339,93.2751492324387,89.0388318153975,75.0327469104459,71.6809463675434,80.200535581589,54.3897957753841
2020-06-22,Jun 22 - Jun 28,ARE,95.0179475333681,82.7070267604133,79.3126575690642,78.1206425110607,84.6076337511833,88.1838594633593,89.5554214251126,60.3425477495902,42.831503641772,44.6212446310455,80.3768285383086,93.7158516746729,84.9249197915227,89.9805324911931,94.2482904333582,90.9498833419945,72.4701039895879,74.5900600801476,75.4826981945575,55.1959860942056
2020-06-23,Jun 22 - Jun 28,ARE,95.0179475333681,82.7070267604133,79.3126575690642,78.1206425110607,84.6076337511833,88.1838594633593,89.5554214251126,60.3425477495902,42.831503641772,44.6212446310455,80.3768285383086,93.7158516746729,84.9249197915227,89.9805324911931,94.2482904333582,90.9498833419945,72.4701039895879,74.5900600801476,75.4826981945575,55.1959860942056
2020-06-24,Jun 22 - Jun 28,ARE,95.0179475333681,82.7070267604133,79.3126575690642,78.1206425110607,84.6076337511833,88.1838594633593,89.5554214251126,60.3425477495902,42.831503641772,44.6212446310455,80.3768285383086,93.7158516746729,84.9249197915227,89.9805324911931,94.2482904333582,90.9498833419945,72.4701039895879,74.5900600801476,75.4826981945575,55.1959860942056
2020-06-25,Jun 22 - Jun 28,ARE,95.0179475333681,82.7070267604133,79.3126575690642,78.1206425110607,84.6076337511833,88.1838594633593,89.5554214251126,60.3425477495902,42.831503641772,44.6212446310455,80.3768285383086,93.7158516746729,84.9249197915227,89.9805324911931,94.2482904333582,90.9498833419945,72.4701039895879,74.5900600801476,75.4826981945575,55.1959860942056
2020-06-26,Jun 22 - Jun 28,ARE,95.0179475333681,82.7070267604133,79.3126575690642,78.1206425110607,84.6076337511833,88.1838594633593,89.5554214251126,60.3425477495902,42.831503641772,44.6212446310455,80.3768285383086,93.7158516746729,84.9249197915227,89.9805324911931,94.2482904333582,90.9498833419945,72.4701039895879,74.5900600801476,75.4826981945575,55.1959860942056
2020-06-27,Jun 22 - Jun 28,ARE,95.0179475333681,82.7070267604133,79.3126575690642,78.1206425110607,84.6076337511833,88.1838594633593,89.5554214251126,60.3425477495902,42.831503641772,44.6212446310455,80.3768285383086,93.7158516746729,84.9249197915227,89.9805324911931,94.2482904333582,90.9498833419945,72.4701039895879,74.5900600801476,75.4826981945575,55.1959860942056
2020-06-28,Jun 22 - Jun 28,ARE,95.0179475333681,82.7070267604133,79.3126575690642,78.1206425110607,84.6076337511833,88.1838594633593,89.5554214251126,60.3425477495902,42.831503641772,44.6212446310455,80.3768285383086,93.7158516746729,84.9249197915227,89.9805324911931,94.2482904333582,90.9498833419945,72.4701039895879,74.5900600801476,75.4826981945575,55.1959860942056
2020-07-06,Jul 06 - Jul 12,ARE,96.0684138012859,79.0692705801185,80.1725852574606,77.1710925620409,82.9657580865249,88.2901804209495,88.9323273958421,60.4857233054456,43.4873528026635,47.6415084097926,84.4134519565069,94.5128380460778,86.708774910494,91.9017731628868,94.2414913111841,89.8856093274106,70.7521172937353,68.8151866885371,78.840002490188,52.1500890469829
2020-07-07,Jul 06 - Jul 12,ARE,96.0684138012859,79.0692705801185,80.1725852574606,77.1710925620409,82.9657580865249,88.2901804209495,88.9323273958421,60.4857233054456,43.4873528026635,47.6415084097926,84.4134519565069,94.5128380460778,86.708774910494,91.9017731628868,94.2414913111841,89.8856093274106,70.7521172937353,68.8151866885371,78.840002490188,52.1500890469829
2020-07-08,Jul 06 - Jul 12,ARE,96.0684138012859,79.0692705801185,80.1725852574606,77.1710925620409,82.9657580865249,88.2901804209495,88.9323273958421,60.4857233054456,43.4873528026635,47.6415084097926,84.4134519565069,94.5128380460778,86.708774910494,91.9017731628868,94.2414913111841,89.8856093274106,70.7521172937353,68.8151866885371,78.840002490188,52.1500890469829
2020-07-09,Jul 06 - Jul 12,ARE,96.0684138012859,79.0692705801185,80.1725852574606,77.1710925620409,82.9657580865249,88.2901804209495,88.9323273958421,60.4857233054456,43.4873528026635,47.6415084097926,84.4134519565069,94.5128380460778,86.708774910494,91.9017731628868,94.2414913111841,89.8856093274106,70.7521172937353,68.8151866885371,78.840002490188,52.1500890469829
2020-07-10,Jul 06 - Jul 12,ARE,96.0684138012859,79.0692705801185,80.1725852574606,77.1710925620409,82.9657580865249,88.2901804209495,88.9323273958421,60.4857233054456,43.4873528026635,47.6415084097926,84.4134519565069,94.5128380460778,86.708774910494,91.9017731628868,94.2414913111841,89.8856093274106,70.7521172937353,68.8151866885371,78.840002490188,52.1500890469829
2020-07-11,Jul 06 - Jul 12,ARE,96.0684138012859,79.0692705801185,80.1725852574606,77.1710925620409,82.9657580865249,88.2901804209495,88.9323273958421,60.4857233054456,43.4873528026635,47.6415084097926,84.4134519565069,94.5128380460778,86.708774910494,91.9017731628868,94.2414913111841,89.8856093274106,70.7521172937353,68.8151866885371,78.840002490188,52.1500890469829
2020-07-12,Jul 06 - Jul 12,ARE,96.0684138012859,79.0692705801185,80.1725852574606,77.1710925620409,82.9657580865249,88.2901804209495,88.9323273958421,60.4857233054456,43.4873528026635,47.6415084097926,84.4134519565069,94.5128380460778,86.708774910494,91.9017731628868,94.2414913111841,89.8856093274106,70.7521172937353,68.8151866885371,78.840002490188,52.1500890469829
2020-07-20,Jul 20 - Jul 26,ARE,94.8095228067537,74.3737602386648,76.7229009821801,76.32664420644,80.919863392617,88.015576732647,88.8655142744178,58.4259293289529,42.8660599894525,46.348106999454,81.4146071934368,92.9235791574933,83.5249831823527,91.7922371243296,92.4870956614339,89.9629898567373,65.7636012935748,71.4474397173733,73.9363450431779,46.9528311275267
2020-07-21,Jul 20 - Jul 26,ARE,94.8095228067537,74.3737602386648,76.7229009821801,76.32664420644,80.919863392617,88.015576732647,88.8655142744178,58.4259293289529,42.8660599894525,46.348106999454,81.4146071934368,92.9235791574933,83.5249831823527,91.7922371243296,92.4870956614339,89.9629898567373,65.7636012935748,71.4474397173733,73.9363450431779,46.9528311275267
2020-07-22,Jul 20 - Jul 26,ARE,94.8095228067537,74.3737602386648,76.7229009821801,76.32664420644,80.919863392617,88.015576732647,88.8655142744178,58.4259293289529,42.8660599894525,46.348106999454,81.4146071934368,92.9235791574933,83.5249831823527,91.7922371243296,92.4870956614339,89.9629898567373,65.7636012935748,71.4474397173733,73.9363450431779,46.9528311275267
2020-07-23,Jul 20 - Jul 26,ARE,94.8095228067537,74.3737602386648,76.7229009821801,76.32664420644,80.919863392617,88.015576732647,88.8655142744178,58.4259293289529,42.8660599894525,46.348106999454,81.4146071934368,92.9235791574933,83.5249831823527,91.7922371243296,92.4870956614339,89.9629898567373,65.7636012935748,71.4474397173733,73.9363450431779,46.9528311275267
2020-07-24,Jul 20 - Jul 26,ARE,94.8095228067537,74.3737602386648,76.7229009821801,76.32664420644,80.919863392617,88.015576732647,88.8655142744178,58.4259293289529,42.8660599894525,46.348106999454,81.4146071934368,92.9235791574933,83.5249831823527,91.7922371243296,92.4870956614339,89.9629898567373,65.7636012935748,71.4474397173733,73.9363450431779,46.9528311275267
2020-07-25,Jul 20 - Jul 26,ARE,94.8095228067537,74.3737602386648,76.7229009821801,76.32664420644,80.919863392617,88.015576732647,88.8655142744178,58.4259293289529,42.8660599894525,46.348106999454,81.4146071934368,92.9235791574933,83.5249831823527,91.7922371243296,92.4870956614339,89.9629898567373,65.7636012935748,71.4474397173733,73.9363450431779,46.9528311275267
2020-07-26,Jul 20 - Jul 26,ARE,94.8095228067537,74.3737602386648,76.7229009821801,76.32664420644,80.919863392617,88.015576732647,88.8655142744178,58.4259293289529,42.8660599894525,46.348106999454,81.4146071934368,92.9235791574933,83.5249831823527,91.7922371243296,92.4870956614339,89.9629898567373,65.7636012935748,71.4474397173733,73.9363450431779,46.9528311275267
2020-08-03,Aug 03 - Aug 09,ARE,94.9125127331847,74.182653842303,74.0622398631221,73.6885382472211,77.7688588990333,84.8965092838547,86.8423399091606,54.0475307418622,39.2170310246176,44.4750296725334,80.9832595490429,92.9648517202789,81.4878159948445,88.8972859628667,94.2584956071828,88.9374904074669,64.1785378645926,67.0122380489011,72.338677791217,44.6001376045729
2020-08-04,Aug 03 - Aug 09,ARE,94.9125127331847,74.182653842303,74.0622398631221,73.6885382472211,77.7688588990333,84.8965092838547,86.8423399091606,54.0475307418622,39.2170310246176,44.4750296725334,80.9832595490429,92.9648517202789,81.4878159948445,88.8972859628667,94.2584956071828,88.9374904074669,64.1785378645926,67.0122380489011,72.338677791217,44.6001376045729
2020-08-05,Aug 03 - Aug 09,ARE,94.9125127331847,74.182653842303,74.0622398631221,73.6885382472211,77.7688588990333,84.8965092838547,86.8423399091606,54.0475307418622,39.2170310246176,44.4750296725334,80.9832595490429,92.9648517202789,81.4878159948445,88.8972859628667,94.2584956071828,88.9374904074669,64.1785378645926,67.0122380489011,72.338677791217,44.6001376045729
2020-08-06,Aug 03 - Aug 09,ARE,94.9125127331847,74.182653842303,74.0622398631221,73.6885382472211,77.7688588990333,84.8965092838547,86.8423399091606,54.0475307418622,39.2170310246176,44.4750296725334,80.9832595490429,92.9648517202789,81.4878159948445,88.8972859628667,94.2584956071828,88.9374904074669,64.1785378645926,67.0122380489011,72.338677791217,44.6001376045729
2020-08-07,Aug 03 - Aug 09,ARE,94.9125127331847,74.182653842303,74.0622398631221,73.6885382472211,77.7688588990333,84.8965092838547,86.8423399091606,54.0475307418622,39.2170310246176,44.4750296725334,80.9832595490429,92.9648517202789,81.4878159948445,88.8972859628667,94.2584956071828,88.9374904074669,64.1785378645926,67.0122380489011,72.338677791217,44.6001376045729
2020-08-08,Aug 03 - Aug 09,ARE,94.9125127331847,74.182653842303,74.0622398631221,73.6885382472211,77.7688588990333,84.8965092838547,86.8423399091606,54.0475307418622,39.2170310246176,44.4750296725334,80.9832595490429,92.9648517202789,81.4878159948445,88.8972859628667,94.2584956071828,88.9374904074669,64.1785378645926,67.0122380489011,72.338677791217,44.6001376045729
2020-08-09,Aug 03 - Aug 09,ARE,94.9125127331847,74.182653842303,74.0622398631221,73.6885382472211,77.7688588990333,84.8965092838547,86.8423399091606,54.0475307418622,39.2170310246176,44.4750296725334,80.9832595490429,92.9648517202789,81.4878159948445,88.8972859628667,94.2584956071828,88.9374904074669,64.1785378645926,67.0122380489011,72.338677791217,44.6001376045729
2020-08-17,Aug 17 - Aug 23,ARE,94.382401977622,70.4151396391289,72.1059786553102,76.5408448815415,78.0087885863421,84.0163861368592,88.5156914264118,53.5284878638873,43.0048436640757,45.4945774954373,81.3785691552958,93.535219428102,81.5930596288587,89.55832314353,92.8106362505529,86.6901986459581,64.0411316640962,70.065515992049,72.2430729467643,46.5804813570407
2020-08-18,Aug 17 - Aug 23,ARE,94.382401977622,70.4151396391289,72.1059786553102,76.5408448815415,78.0087885863421,84.0163861368592,88.5156914264118,53.5284878638873,43.0048436640757,45.4945774954373,81.3785691552958,93.535219428102,81.5930596288587,89.55832314353,92.8106362505529,86.6901986459581,64.0411316640962,70.065515992049,72.2430729467643,46.5804813570407
2020-08-19,Aug 17 - Aug 23,ARE,94.382401977622,70.4151396391289,72.1059786553102,76.5408448815415,78.0087885863421,84.0163861368592,88.5156914264118,53.5284878638873,43.0048436640757,45.4945774954373,81.3785691552958,93.535219428102,81.5930596288587,89.55832314353,92.8106362505529,86.6901986459581,64.0411316640962,70.065515992049,72.2430729467643,46.5804813570407
2020-08-20,Aug 17 - Aug 23,ARE,94.382401977622,70.4151396391289,72.1059786553102,76.5408448815415,78.0087885863421,84.0163861368592,88.5156914264118,53.5284878638873,43.0048436640757,45.4945774954373,81.3785691552958,93.535219428102,81.5930596288587,89.55832314353,92.8106362505529,86.6901986459581,64.0411316640962,70.065515992049,72.2430729467643,46.5804813570407
2020-08-21,Aug 17 - Aug 23,ARE,94.382401977622,70.4151396391289,72.1059786553102,76.5408448815415,78.0087885863421,84.0163861368592,88.5156914264118,53.5284878638873,43.0048436640757,45.4945774954373,81.3785691552958,93.535219428102,81.5930596288587,89.55832314353,92.8106362505529,86.6901986459581,64.0411316640962,70.065515992049,72.2430729467643,46.5804813570407
2020-08-22,Aug 17 - Aug 23,ARE,94.382401977622,70.4151396391289,72.1059786553102,76.5408448815415,78.0087885863421,84.0163861368592,88.5156914264118,53.5284878638873,43.0048436640757,45.4945774954373,81.3785691552958,93.535219428102,81.5930596288587,89.55832314353,92.8106362505529,86.6901986459581,64.0411316640962,70.065515992049,72.2430729467643,46.5804813570407
2020-08-23,Aug 17 - Aug 23,ARE,94.382401977622,70.4151396391289,72.1059786553102,76.5408448815415,78.0087885863421,84.0163861368592,88.5156914264118,53.5284878638873,43.0048436640757,45.4945774954373,81.3785691552958,93.535219428102,81.5930596288587,89.55832314353,92.8106362505529,86.6901986459581,64.0411316640962,70.065515992049,72.2430729467643,46.5804813570407
2020-08-31,Aug 31 - Sep 06,ARE,93.4549420816841,73.1464492587755,74.3433668683149,76.0558979641516,77.4663719139105,85.6313820749726,87.3133908247355,54.4504710028925,46.3687161096849,48.9465438700369,82.0721533081142,92.5111116335028,83.9533144430108,89.5862234728317,91.5859717778871,89.9382971021562,65.7745314242103,68.2311327488537,73.8108740089354,44.4902954071192
2020-09-01,Aug 31 - Sep 06,ARE,93.4549420816841,73.1464492587755,74.3433668683149,76.0558979641516,77.4663719139105,85.6313820749726,87.3133908247355,54.4504710028925,46.3687161096849,48.9465438700369,82.0721533081142,92.5111116335028,83.9533144430108,89.5862234728317,91.5859717778871,89.9382971021562,65.7745314242103,68.2311327488537,73.8108740089354,44.4902954071192
2020-09-02,Aug 31 - Sep 06,ARE,93.4549420816841,73.1464492587755,74.3433668683149,76.0558979641516,77.4663719139105,85.6313820749726,87.3133908247355,54.4504710028925,46.3687161096849,48.9465438700369,82.0721533081142,92.5111116335028,83.9533144430108,89.5862234728317,91.5859717778871,89.9382971021562,65.7745314242103,68.2311327488537,73.8108740089354,44.4902954071192
2020-09-03,Aug 31 - Sep 06,ARE,93.4549420816841,73.1464492587755,74.3433668683149,76.0558979641516,77.4663719139105,85.6313820749726,87.3133908247355,54.4504710028925,46.3687161096849,48.9465438700369,82.0721533081142,92.5111116335028,83.9533144430108,89.5862234728317,91.5859717778871,89.9382971021562,65.7745314242103,68.2311327488537,73.8108740089354,44.4902954071192
2020-09-04,Aug 31 - Sep 06,ARE,93.4549420816841,73.1464492587755,74.3433668683149,76.0558979641516,77.4663719139105,85.6313820749726,87.3133908247355,54.4504710028925,46.3687161096849,48.9465438700369,82.0721533081142,92.5111116335028,83.9533144430108,89.5862234728317,91.5859717778871,89.9382971021562,65.7745314242103,68.2311327488537,73.8108740089354,44.4902954071192
